InsertionReason,TimeStamps,UnparsedData
129,16397506,93
129,16397509,65
129,16397512,36
129,16397515,0
129,16397518,0
1,16397954,65280
1,16398506,65519
1,16398507,65535
129,16398508,94
129,16398511,65
129,16398514,36
129,16398517,0
129,16398520,0
1,16398956,65280
1,16399508,65535
129,16399510,95
129,16399513,65
129,16399516,36
129,16399519,0
129,16399522,0
1,16399957,65280
1,16400509,65325
1,16400510,65535
129,16400511,96
129,16400514,65
129,16400517,36
129,16400520,0
129,16400523,0
1,16400959,65280
1,16401511,65535
129,16401513,97
129,16401516,65
129,16401519,36
129,16401522,0
129,16401525,0
1,16401960,65285
1,16401961,65280
1,16402512,65317
1,16402513,65535
129,16402514,98
129,16402517,65
129,16402520,36
129,16402523,0
129,16402526,0
1,16402962,65280
1,16403514,65519
1,16403515,65535
129,16403516,99
129,16403519,65
129,16403522,36
129,16403525,0
129,16403528,0
1,16403963,65399
1,16403964,65280
1,16404515,65312
1,16404516,65535
129,16404517,100
129,16404520,65
129,16404523,36
129,16404526,0
129,16404529,0
1,16404965,65280
1,16405517,65471
1,16405518,65535
129,16405519,101
129,16405522,65
129,16405525,36
129,16405528,0
129,16405531,0
1,16405967,65280
1,16406519,65535
129,16406521,102
129,16406524,65
129,16406527,36
129,16406530,0
129,16406533,0
1,16406968,65280
1,16407520,65327
1,16407521,65535
129,16407522,103
129,16407525,65
129,16407528,36
129,16407531,0
129,16407534,0
1,16407970,65280
1,16408522,65535
129,16408524,104
129,16408527,65
129,16408530,36
129,16408533,0
129,16408536,0
1,16408971,65285
1,16408972,65280
1,16409523,65312
1,16409524,65535
129,16409525,105
129,16409528,65
129,16409531,36
129,16409534,0
129,16409537,0
1,16409973,65280
1,16410525,65535
129,16410527,106
129,16410530,65
129,16410533,36
129,16410536,0
129,16410539,0
1,16410974,65471
1,16410975,65280
1,16411527,65535
129,16411529,107
129,16411535,36
129,16411541,0
1,16411976,65280
1,16412528,65455
1,16412529,65535
129,16412530,108
129,16412533,65
129,16412536,36
129,16412539,0
129,16412542,0
1,16412978,65280
1,16413530,65535
129,16413532,109
129,16413535,65
129,16413538,36
129,16413541,0
129,16413544,0
1,16413979,65284
1,16413980,65280
1,16414531,65447
1,16414532,65535
129,16414533,110
129,16414536,65
129,16414539,36
129,16414542,0
129,16414545,0
1,16414981,65280
1,16415533,65535
129,16415535,111
129,16415538,65
129,16415541,36
129,16415544,0
129,16415547,0
1,16415982,65317
1,16415983,65280
1,16416534,65319
1,16416535,65535
129,16416536,112
129,16416539,65
129,16416542,36
129,16416545,0
129,16416548,0
1,16416984,65280
1,16417536,65535
129,16417538,113
129,16417540,65
129,16417543,36
129,16417546,0
129,16417549,0
1,16417985,65280
1,16418537,65511
1,16418538,65535
129,16418539,114
129,16418542,65
129,16418545,36
129,16418548,0
129,16418551,0
1,16418987,65280
1,16419539,65535
129,16419541,115
129,16419544,65
129,16419547,36
129,16419550,0
129,16419553,0
1,16419988,65317
1,16419989,65280
1,16420540,65535
129,16420542,116
129,16420545,65
129,16420548,36
129,16420551,0
129,16420554,0
1,16420989,65405
1,16420990,65280
1,16421542,65535
129,16421543,117
129,16421546,65
129,16421549,36
129,16421552,0
129,16421555,0
1,16421991,65280
1,16422543,65535
129,16422545,118
129,16422548,65
129,16422551,36
129,16422554,0
129,16422557,0
1,16422992,65527
1,16422993,65280
1,16423545,65535
129,16423547,119
129,16423550,65
129,16423553,36
129,16423556,0
129,16423559,0
1,16423994,65280
1,16424546,65455
1,16424547,65535
129,16424548,120
129,16424551,65
129,16424554,36
129,16424557,0
129,16424560,0
1,16424996,65280
1,16425548,65535
129,16425550,121
129,16425553,65
129,16425556,36
129,16425559,0
129,16425562,0
1,16425997,65281
1,16425998,65280
1,16426549,65317
1,16426550,65535
129,16426551,122
129,16426554,65
129,16426557,36
129,16426560,0
129,16426563,0
1,16426999,65280
1,16427551,65535
129,16427553,123
129,16427556,65
129,16427559,36
129,16427562,0
129,16427565,0
1,16428000,65285
1,16428001,65280
1,16428553,65535
129,16428554,124
129,16428557,65
129,16428560,36
129,16428563,0
129,16428566,0
1,16429002,65280
1,16429554,65455
1,16429555,65535
129,16429556,125
129,16429559,65
129,16429562,36
129,16429565,0
129,16429568,0
1,16430004,65280
1,16430556,65535
129,16430558,126
129,16430561,65
129,16430564,36
129,16430567,0
129,16430570,0
1,16431005,65280
1,16431557,65327
1,16431558,65535
129,16431559,127
129,16431562,65
129,16431565,36
129,16431568,0
129,16431571,0
1,16432007,65280
1,16432559,65535
129,16432561,0
129,16432564,66
129,16432567,36
129,16432570,0
129,16432573,0
1,16433008,65317
1,16433009,65280
1,16433560,65312
1,16433561,65535
129,16433562,1
129,16433565,66
129,16433568,36
129,16433571,0
129,16433574,0
1,16434010,65280
1,16434562,65455
1,16434563,65535
129,16434564,2
129,16434567,66
129,16434570,36
129,16434573,0
129,16434576,0
1,16435012,65280
1,16435564,65535
129,16435566,3
129,16435569,66
129,16435572,36
129,16435575,0
129,16435578,0
1,16436013,65280
1,16436565,65445
1,16436566,65535
129,16436567,4
129,16436570,66
129,16436573,36
129,16436576,0
129,16436579,0
1,16437015,65280
1,16437567,65535
129,16437569,5
129,16437572,66
129,16437575,36
129,16437578,0
129,16437581,0
1,16438016,65280
1,16438568,65314
1,16438569,65535
129,16438570,6
129,16438573,66
129,16438576,36
129,16438579,0
129,16438582,0
1,16439018,65280
1,16439570,65535
129,16439572,7
129,16439575,66
129,16439578,36
129,16439581,0
129,16439584,0
1,16440019,65407
1,16440020,65280
1,16440571,65447
1,16440572,65535
129,16440573,8
129,16440576,66
129,16440579,36
129,16440582,0
129,16440585,0
1,16441021,65280
1,16441573,65535
129,16441575,9
129,16441578,66
129,16441581,36
129,16441584,0
129,16441587,0
1,16442022,65284
1,16442023,65280
1,16442574,65319
1,16442575,65535
129,16442576,10
129,16442579,66
129,16442582,36
129,16442585,0
129,16442588,0
1,16443024,65280
1,16443576,65535
129,16443577,11
129,16443580,66
129,16443583,36
129,16443586,0
129,16443589,0
1,16444025,65280
1,16444577,65455
1,16444578,65535
129,16444579,12
129,16444582,66
129,16444585,36
129,16444588,0
129,16444591,0
1,16445027,65280
1,16445579,65535
129,16445581,13
129,16445584,66
129,16445587,36
129,16445590,0
129,16445593,0
1,16446028,65280
1,16446580,65327
1,16446581,65535
129,16446582,14
129,16446585,66
129,16446588,36
129,16446591,0
129,16446594,0
1,16447030,65280
1,16447582,65535
129,16447584,15
129,16447587,66
129,16447590,36
129,16447593,0
129,16447596,0
1,16448031,65316
1,16448032,65280
1,16448583,65317
1,16448584,65535
129,16448585,16
129,16448588,66
129,16448591,36
129,16448594,0
129,16448597,0
1,16449033,65280
1,16449585,65519
1,16449586,65535
129,16449587,17
129,16449590,66
129,16449593,36
129,16449596,0
129,16449599,0
1,16450034,65333
1,16450035,65280
1,16450587,65535
129,16450588,18
129,16450591,66
129,16450594,36
129,16450597,0
129,16450600,0
1,16451036,65280
1,16451588,65535
129,16451590,19
129,16451593,66
129,16451596,36
129,16451599,0
129,16451602,0
1,16452038,65280
1,16452590,65535
129,16452592,20
129,16452595,66
129,16452598,36
129,16452601,0
129,16452604,0
1,16453039,65280
1,16453591,65455
1,16453592,65535
129,16453593,21
129,16453596,66
129,16453599,36
129,16453602,0
129,16453605,0
1,16454041,65280
1,16454593,65535
129,16454595,22
129,16454598,66
129,16454601,36
129,16454604,0
129,16454607,0
1,16455042,65317
1,16455043,65280
1,16455595,65535
129,16455596,23
129,16455599,66
129,16455602,36
129,16455605,0
129,16455608,0
1,16456044,65280
1,16456596,65535
129,16456598,24
129,16456601,66
129,16456604,36
129,16456607,0
129,16456610,0
1,16457046,65280
1,16457598,65535
129,16457600,25
129,16457603,66
129,16457606,36
129,16457609,0
129,16457612,0
1,16458047,65280
1,16458599,65445
1,16458600,65535
129,16458601,26
129,16458604,66
129,16458607,36
129,16458610,0
129,16458613,0
1,16459049,65280
1,16459601,65535
129,16459603,27
129,16459606,66
129,16459609,36
129,16459612,0
129,16459615,0
1,16460050,65317
1,16460051,65280
1,16460602,65317
1,16460603,65535
129,16460604,28
129,16460607,66
129,16460610,36
129,16460613,0
129,16460616,0
1,16461052,65280
1,16461604,65535
129,16461606,29
129,16461609,66
129,16461612,36
129,16461615,0
129,16461618,0
1,16462053,65389
1,16462054,65280
1,16462606,65535
129,16462608,30
129,16462611,66
129,16462614,36
129,16462617,0
129,16462620,0
1,16463055,65280
1,16463607,65535
129,16463609,31
129,16463612,66
129,16463615,36
129,16463618,0
129,16463621,0
1,16464056,65285
1,16464057,65280
1,16464608,65319
1,16464609,65535
129,16464610,32
129,16464613,66
129,16464616,36
129,16464619,0
129,16464622,0
1,16465058,65280
1,16465610,65535
129,16465612,33
129,16465615,66
129,16465618,36
129,16465621,0
129,16465624,0
1,16466059,65325
1,16466060,65280
1,16466611,65463
1,16466612,65535
129,16466613,34
129,16466616,66
129,16466619,36
129,16466622,0
129,16466625,0
1,16467061,65280
1,16467613,65535
129,16467615,35
129,16467618,66
129,16467621,36
129,16467624,0
129,16467627,0
1,16468062,65281
1,16468063,65280
1,16468614,65327
1,16468615,65535
129,16468616,36
129,16468619,66
129,16468622,36
129,16468625,0
129,16468628,0
1,16469064,65280
1,16469616,65535
129,16469618,37
129,16469621,66
129,16469624,36
129,16469627,0
129,16469630,0
1,16470065,65333
1,16470066,65280
1,16470617,65313
1,16470618,65535
129,16470619,38
129,16470622,66
129,16470625,36
129,16470628,0
129,16470631,0
1,16471067,65280
1,16471619,65535
129,16471621,39
129,16471624,66
129,16471627,36
129,16471630,0
129,16471633,0
1,16472068,65525
1,16472069,65280
1,16472621,65535
129,16472623,40
129,16472626,66
129,16472629,36
129,16472632,0
129,16472635,0
1,16473070,65280
1,16473622,65327
1,16473623,65535
129,16473624,41
129,16473627,66
129,16473630,36
129,16473633,0
129,16473636,0
1,16474072,65280
1,16474624,65535
129,16474626,42
129,16474629,66
129,16474632,36
129,16474635,0
129,16474638,0
1,16475073,65313
1,16475074,65280
1,16475625,65441
1,16475626,65535
129,16475627,43
129,16475630,66
129,16475633,36
129,16475636,0
129,16475639,0
1,16476075,65280
1,16476627,65535
129,16476629,44
129,16476632,66
129,16476635,36
129,16476638,0
129,16476641,0
1,16477076,65509
1,16477077,65280
1,16477629,65535
129,16477630,45
129,16477633,66
129,16477636,36
129,16477639,0
129,16477642,0
1,16478078,65280
1,16478630,65441
1,16478631,65535
129,16478632,46
129,16478635,66
129,16478638,36
129,16478641,0
129,16478644,0
1,16479080,65280
1,16479632,65535
129,16479634,47
129,16479637,66
129,16479640,36
129,16479643,0
129,16479646,0
1,16480081,65509
1,16480082,65280
1,16480633,65312
1,16480634,65535
129,16480635,48
129,16480638,66
129,16480641,36
129,16480644,0
129,16480647,0
1,16481083,65280
1,16481635,65455
1,16481636,65535
129,16481637,49
129,16481640,66
129,16481643,36
129,16481646,0
129,16481649,0
1,16482084,65407
1,16482085,65280
1,16482637,65535
129,16482639,50
129,16482642,66
129,16482645,36
129,16482648,0
129,16482651,0
1,16483086,65281
1,16483087,65280
1,16483638,65445
1,16483639,65535
129,16483640,51
129,16483643,66
129,16483646,36
129,16483649,0
129,16483652,0
1,16484088,65280
1,16484640,65535
129,16484641,52
129,16484644,66
129,16484647,36
129,16484650,0
129,16484653,0
1,16485089,65280
1,16485641,65471
1,16485642,65535
129,16485643,53
129,16485646,66
129,16485649,36
129,16485652,0
129,16485655,0
1,16486091,65280
1,16486642,65316
1,16486643,65535
129,16486644,54
129,16486647,66
129,16486650,36
129,16486653,0
129,16486656,0
1,16487092,65280
1,16487644,65535
129,16487646,55
129,16487649,66
129,16487652,36
129,16487655,0
129,16487658,0
1,16488093,65341
1,16488094,65280
1,16488646,65535
129,16488647,56
129,16488650,66
129,16488653,36
129,16488657,0
129,16488660,0
1,16489095,65280
1,16489647,65535
129,16489649,57
129,16489652,66
129,16489655,36
129,16489658,0
129,16489661,0
1,16490096,65316
1,16490097,65280
1,16490648,65327
1,16490649,65535
129,16490650,58
129,16490653,66
129,16490656,36
129,16490659,0
129,16490662,0
1,16491098,65280
1,16491650,65535
129,16491652,59
129,16491655,66
129,16491658,36
129,16491661,0
129,16491664,0
1,16492099,65285
1,16492100,65280
1,16492651,65284
1,16492652,65535
129,16492653,60
129,16492656,66
129,16492659,36
129,16492662,0
129,16492665,0
1,16493101,65280
1,16493653,65519
1,16493654,65535
129,16493655,61
129,16493658,66
129,16493661,36
129,16493664,0
129,16493667,0
1,16494102,65525
1,16494103,65280
1,16494654,65312
1,16494655,65535
129,16494656,62
129,16494659,66
129,16494662,36
129,16494665,0
129,16494668,0
1,16495104,65280
1,16495656,65471
1,16495657,65535
129,16495658,63
129,16495661,66
129,16495664,36
129,16495667,0
129,16495670,0
1,16496105,65533
1,16496106,65280
1,16496658,65535
129,16496660,64
129,16496663,66
129,16496666,36
129,16496669,0
129,16496672,0
1,16497107,65280
1,16497659,65455
1,16497660,65535
129,16497661,65
129,16497664,66
129,16497667,36
129,16497670,0
129,16497673,0
1,16498109,65280
1,16498661,65535
129,16498663,66
129,16498666,66
129,16498669,36
129,16498672,0
129,16498675,0
1,16499110,65284
1,16499111,65280
1,16499662,65444
1,16499663,65535
129,16499664,67
129,16499667,66
129,16499670,36
129,16499673,0
129,16499676,0
1,16500112,65280
1,16500664,65535
129,16500666,68
129,16500669,66
129,16500672,36
129,16500675,0
129,16500678,0
1,16501113,65333
1,16501114,65280
1,16501666,65535
129,16501668,69
129,16501671,66
129,16501674,36
129,16501677,0
129,16501680,0
1,16502115,65284
1,16502116,65280
1,16502667,65447
1,16502668,65535
129,16502669,70
129,16502672,66
129,16502675,36
129,16502678,0
129,16502681,0
1,16503117,65280
1,16503669,65535
129,16503671,71
129,16503674,66
129,16503677,36
129,16503680,0
129,16503683,0
1,16504118,65333
1,16504119,65280
1,16504670,65312
1,16504671,65535
129,16504672,72
129,16504675,66
129,16504678,36
129,16504681,0
129,16504684,0
1,16505120,65280
1,16505672,65471
1,16505673,65535
129,16505674,73
129,16505677,66
129,16505680,36
129,16505683,0
129,16505686,0
1,16506121,65389
1,16506122,65280
1,16506674,65535
129,16506676,74
129,16506679,66
129,16506682,36
129,16506685,0
129,16506688,0
1,16507123,65280
1,16507675,65535
129,16507677,75
129,16507680,66
129,16507683,36
129,16507686,0
129,16507689,0
1,16508124,65317
1,16508125,65280
1,16508676,65313
1,16508677,65535
129,16508679,76
129,16508682,66
129,16508685,36
129,16508688,0
129,16508691,0
1,16509126,65280
1,16509678,65535
129,16509680,77
129,16509683,66
129,16509686,36
129,16509689,0
129,16509692,0
1,16510127,65280
1,16510679,65317
1,16510680,65535
129,16510681,78
129,16510684,66
129,16510687,36
129,16510690,0
129,16510693,0
1,16511129,65280
1,16511681,65535
129,16511683,79
129,16511686,66
129,16511689,36
129,16511692,0
129,16511695,0
1,16512130,65389
1,16512131,65280
1,16512682,65471
1,16512683,65535
129,16512684,80
129,16512687,66
129,16512690,36
129,16512693,0
129,16512696,0
1,16513132,65280
1,16513684,65535
129,16513686,81
129,16513689,66
129,16513692,36
129,16513695,0
129,16513698,0
1,16514133,65280
1,16514685,65327
1,16514686,65535
129,16514687,82
129,16514690,66
129,16514693,36
129,16514696,0
129,16514699,0
1,16515135,65280
1,16515687,65535
129,16515689,83
129,16515692,66
129,16515695,36
129,16515698,0
129,16515701,0
1,16516136,65317
1,16516137,65280
1,16516688,65313
1,16516689,65535
129,16516690,84
129,16516693,66
129,16516696,36
129,16516699,0
129,16516702,0
1,16517138,65280
1,16517690,65455
1,16517691,65535
129,16517692,85
129,16517695,66
129,16517698,36
129,16517701,0
129,16517704,0
1,16518139,65533
1,16518140,65280
1,16518692,65535
129,16518694,86
129,16518697,66
129,16518700,36
129,16518703,0
129,16518706,0
1,16519141,65280
1,16519693,65455
1,16519694,65535
129,16519695,87
129,16519698,66
129,16519701,36
129,16519704,0
129,16519707,0
1,16520143,65280
1,16520695,65535
129,16520697,88
129,16520700,66
129,16520703,36
129,16520706,0
129,16520709,0
1,16521144,65313
1,16521145,65280
1,16521696,65317
1,16521697,65535
129,16521698,89
129,16521701,66
129,16521704,36
129,16521707,0
129,16521710,0
1,16522146,65280
1,16522698,65535
129,16522700,90
129,16522703,66
129,16522706,36
129,16522709,0
129,16522712,0
1,16523147,65381
1,16523148,65280
1,16523700,65535
129,16523701,91
129,16523704,66
129,16523707,36
129,16523710,0
129,16523713,0
1,16524149,65280
1,16524701,65443
1,16524702,65535
129,16524703,92
129,16524706,66
129,16524709,36
129,16524712,0
129,16524715,0
1,16525151,65280
1,16525703,65535
129,16525705,93
129,16525708,66
129,16525711,36
129,16525714,0
129,16525717,0
1,16526152,65285
1,16526153,65280
1,16526704,65284
1,16526705,65535
129,16526706,94
129,16526709,66
129,16526712,36
129,16526715,0
129,16526718,0
1,16527154,65280
1,16527706,65519
1,16527707,65535
129,16527708,95
129,16527711,66
129,16527714,36
129,16527717,0
129,16527720,0
1,16528156,65280
1,16528708,65535
129,16528710,96
129,16528713,66
129,16528716,36
129,16528719,0
129,16528722,0
1,16529157,65280
1,16529709,65455
1,16529710,65535
129,16529711,97
129,16529714,66
129,16529717,36
129,16529720,0
129,16529723,0
1,16530159,65280
1,16530711,65535
129,16530713,98
129,16530716,66
129,16530719,36
129,16530722,0
129,16530725,0
1,16531160,65281
1,16531161,65280
1,16531712,65317
1,16531713,65535
129,16531714,99
129,16531717,66
129,16531720,36
129,16531723,0
129,16531726,0
1,16532162,65280
1,16532713,65312
1,16532714,65535
129,16532716,100
129,16532719,66
129,16532722,36
129,16532725,0
129,16532728,0
1,16533163,65280
1,16533715,65447
1,16533716,65535
129,16533717,101
129,16533720,66
129,16533723,36
129,16533726,0
129,16533729,0
1,16534165,65280
1,16534717,65535
129,16534719,102
129,16534722,66
129,16534725,36
129,16534728,0
129,16534731,0
1,16535166,65285
1,16535167,65280
1,16535718,65535
129,16535720,103
129,16535723,66
129,16535726,36
129,16535729,0
129,16535732,0
1,16536167,65325
1,16536168,65280
1,16536719,65312
1,16536720,65535
129,16536721,104
129,16536724,66
129,16536727,36
129,16536730,0
129,16536733,0
1,16537169,65280
1,16537721,65455
1,16537722,65535
129,16537723,105
129,16537726,66
129,16537729,36
129,16537732,0
129,16537735,0
1,16538171,65280
1,16538723,65535
129,16538725,106
129,16538728,66
129,16538731,36
129,16538734,0
129,16538737,0
1,16539172,65281
1,16539173,65280
1,16539724,65455
1,16539725,65535
129,16539726,107
129,16539729,66
129,16539732,36
129,16539735,0
129,16539738,0
1,16540174,65280
1,16540726,65535
129,16540728,108
129,16540731,66
129,16540734,36
