,TimeStamps,chunk_serial,UTCTimeStamp
13035,21530884.0,5338430,2024-07-03 21:06:41.666133
13036,21531885.0,5338431,2024-07-03 21:06:41.699500
13037,21532886.0,5338432,2024-07-03 21:06:41.732867
13038,21533888.0,5338433,2024-07-03 21:06:41.766267
13039,21534889.0,5338434,2024-07-03 21:06:41.799633
13040,21535891.0,5338435,2024-07-03 21:06:41.833033
13041,21536892.0,5338436,2024-07-03 21:06:41.866400
13042,21537894.0,5338437,2024-07-03 21:06:41.899800
13043,21538895.0,5338438,2024-07-03 21:06:41.933167
13044,21539897.0,5338439,2024-07-03 21:06:41.966567
13045,21540898.0,5338440,2024-07-03 21:06:41.999933
13046,21541899.0,5338441,2024-07-03 21:06:42.033300
13047,21542901.0,5338442,2024-07-03 21:06:42.066700
13048,21543902.0,5338443,2024-07-03 21:06:42.100067
13049,21544904.0,5338444,2024-07-03 21:06:42.133467
13050,21545905.0,5338445,2024-07-03 21:06:42.166833
13051,21546906.0,5338446,2024-07-03 21:06:42.200200
13052,21547908.0,5338447,2024-07-03 21:06:42.233600
13053,21548909.0,5338448,2024-07-03 21:06:42.266967
13054,21549911.0,5338449,2024-07-03 21:06:42.300367
13055,21550912.0,5338450,2024-07-03 21:06:42.333733
13056,21551913.0,5338451,2024-07-03 21:06:42.367100
13057,21552915.0,5338452,2024-07-03 21:06:42.400500
13058,21553916.0,5338453,2024-07-03 21:06:42.433867
13059,21554918.0,5338454,2024-07-03 21:06:42.467267
13060,21555919.0,5338455,2024-07-03 21:06:42.500633
13061,21556921.0,5338456,2024-07-03 21:06:42.534033
13062,21557922.0,5338457,2024-07-03 21:06:42.567400
13063,21558924.0,5338458,2024-07-03 21:06:42.600800
13064,21559925.0,5338459,2024-07-03 21:06:42.634167
13065,21560926.0,5338460,2024-07-03 21:06:42.667533
13066,21561928.0,5338461,2024-07-03 21:06:42.700933
13067,21562929.0,5338462,2024-07-03 21:06:42.734300
13068,21563931.0,5338463,2024-07-03 21:06:42.767700
13069,21564932.0,5338464,2024-07-03 21:06:42.801067
13070,21565933.0,5338465,2024-07-03 21:06:42.834433
13071,21566935.0,5338466,2024-07-03 21:06:42.867833
13072,21567936.0,5338467,2024-07-03 21:06:42.901200
13073,21568937.0,5338468,2024-07-03 21:06:42.934567
13074,21569939.0,5338469,2024-07-03 21:06:42.967967
13075,21570940.0,5338470,2024-07-03 21:06:43.001333
13076,21571942.0,5338471,2024-07-03 21:06:43.034733
13077,21572943.0,5338472,2024-07-03 21:06:43.068100
13078,21573944.0,5338473,2024-07-03 21:06:43.101467
13079,21574946.0,5338474,2024-07-03 21:06:43.134867
13080,21575947.0,5338475,2024-07-03 21:06:43.168233
13081,21576949.0,5338476,2024-07-03 21:06:43.201633
13082,21577950.0,5338477,2024-07-03 21:06:43.235000
13083,21578951.0,5338478,2024-07-03 21:06:43.268367
13084,21579953.0,5338479,2024-07-03 21:06:43.301767
13085,21580954.0,5338480,2024-07-03 21:06:43.335133
13086,21581956.0,5338481,2024-07-03 21:06:43.368533
13087,21582957.0,5338482,2024-07-03 21:06:43.401900
13088,21583959.0,5338483,2024-07-03 21:06:43.435300
13089,21584960.0,5338484,2024-07-03 21:06:43.468667
13090,21585961.0,5338485,2024-07-03 21:06:43.502033
13091,21586963.0,5338486,2024-07-03 21:06:43.535433
13092,21587964.0,5338487,2024-07-03 21:06:43.568800
13093,21588966.0,5338488,2024-07-03 21:06:43.602200
13094,21589967.0,5338489,2024-07-03 21:06:43.635567
13095,21590969.0,5338490,2024-07-03 21:06:43.668967
13096,21591970.0,5338491,2024-07-03 21:06:43.702333
13097,21592971.0,5338492,2024-07-03 21:06:43.735700
13098,21593973.0,5338493,2024-07-03 21:06:43.769100
13099,21594974.0,5338494,2024-07-03 21:06:43.802467
13100,21595976.0,5338495,2024-07-03 21:06:43.835867
13101,21596977.0,5338496,2024-07-03 21:06:43.869233
13102,21597979.0,5338497,2024-07-03 21:06:43.902633
13103,21598980.0,5338498,2024-07-03 21:06:43.936000
13104,21599982.0,5338499,2024-07-03 21:06:43.969400
13105,21600983.0,5338500,2024-07-03 21:06:44.002767
13106,21601984.0,5338501,2024-07-03 21:06:44.036133
13107,21602986.0,5338502,2024-07-03 21:06:44.069533
13108,21603987.0,5338503,2024-07-03 21:06:44.102900
13109,21604989.0,5338504,2024-07-03 21:06:44.136300
13110,21605990.0,5338505,2024-07-03 21:06:44.169667
13111,21606991.0,5338506,2024-07-03 21:06:44.203033
13112,21607993.0,5338507,2024-07-03 21:06:44.236433
13113,21608994.0,5338508,2024-07-03 21:06:44.269800
13114,21609996.0,5338509,2024-07-03 21:06:44.303200
13115,21610997.0,5338510,2024-07-03 21:06:44.336567
13116,21611999.0,5338511,2024-07-03 21:06:44.369967
13117,21613000.0,5338512,2024-07-03 21:06:44.403333
13118,21614002.0,5338513,2024-07-03 21:06:44.436733
13119,21615003.0,5338514,2024-07-03 21:06:44.470100
13120,21616004.0,5338515,2024-07-03 21:06:44.503467
13121,21617006.0,5338516,2024-07-03 21:06:44.536867
13122,21618007.0,5338517,2024-07-03 21:06:44.570233
13123,21619009.0,5338518,2024-07-03 21:06:44.603633
13124,21620010.0,5338519,2024-07-03 21:06:44.637000
13125,21621012.0,5338520,2024-07-03 21:06:44.670400
13126,21622013.0,5338521,2024-07-03 21:06:44.703767
13127,21623014.0,5338522,2024-07-03 21:06:44.737133
13128,21624016.0,5338523,2024-07-03 21:06:44.770533
13129,21625017.0,5338524,2024-07-03 21:06:44.803900
13130,21626019.0,5338525,2024-07-03 21:06:44.837300
13131,21627020.0,5338526,2024-07-03 21:06:44.870667
13132,21628022.0,5338527,2024-07-03 21:06:44.904067
13133,21629023.0,5338528,2024-07-03 21:06:44.937433
13134,21630025.0,5338529,2024-07-03 21:06:44.970833
13135,21631026.0,5338530,2024-07-03 21:06:45.004200
13136,21632027.0,5338531,2024-07-03 21:06:45.037567
13137,21633028.0,5338532,2024-07-03 21:06:45.070933
13138,21634030.0,5338533,2024-07-03 21:06:45.104333
13139,21635031.0,5338534,2024-07-03 21:06:45.137700
13140,21636032.0,5338535,2024-07-03 21:06:45.171067
13141,21637034.0,5338536,2024-07-03 21:06:45.204467
13142,21638035.0,5338537,2024-07-03 21:06:45.237833
13143,21639037.0,5338538,2024-07-03 21:06:45.271233
13144,21640038.0,5338539,2024-07-03 21:06:45.304600
13145,21641039.0,5338540,2024-07-03 21:06:45.337967
13146,21642040.0,5338541,2024-07-03 21:06:45.371333
13147,21643042.0,5338542,2024-07-03 21:06:45.404733
13148,21644043.0,5338543,2024-07-03 21:06:45.438100
13149,21645045.0,5338544,2024-07-03 21:06:45.471500
13150,21646046.0,5338545,2024-07-03 21:06:45.504867
13151,21647047.0,5338546,2024-07-03 21:06:45.538233
13152,21648048.0,5338547,2024-07-03 21:06:45.571600
13153,21649050.0,5338548,2024-07-03 21:06:45.605000
13154,21650051.0,5338549,2024-07-03 21:06:45.638367
13155,21651052.0,5338550,2024-07-03 21:06:45.671733
13156,21652054.0,5338551,2024-07-03 21:06:45.705133
13157,21653055.0,5338552,2024-07-03 21:06:45.738500
13158,21654057.0,5338553,2024-07-03 21:06:45.771900
13159,21655058.0,5338554,2024-07-03 21:06:45.805267
13160,21656060.0,5338555,2024-07-03 21:06:45.838667
13161,21657061.0,5338556,2024-07-03 21:06:45.872033
13162,21658062.0,5338557,2024-07-03 21:06:45.905400
13163,21659064.0,5338558,2024-07-03 21:06:45.938800
13164,21660065.0,5338559,2024-07-03 21:06:45.972167
13165,21661067.0,5338560,2024-07-03 21:06:46.005567
13166,21662068.0,5338561,2024-07-03 21:06:46.038933
13167,21663069.0,5338562,2024-07-03 21:06:46.072300
13168,21664071.0,5338563,2024-07-03 21:06:46.105700
13169,21665072.0,5338564,2024-07-03 21:06:46.139067
13170,21666074.0,5338565,2024-07-03 21:06:46.172467
13171,21667075.0,5338566,2024-07-03 21:06:46.205833
13172,21668077.0,5338567,2024-07-03 21:06:46.239233
13173,21669078.0,5338568,2024-07-03 21:06:46.272600
13174,21670079.0,5338569,2024-07-03 21:06:46.305967
13175,21671081.0,5338570,2024-07-03 21:06:46.339367
13176,21672082.0,5338571,2024-07-03 21:06:46.372733
13177,21673084.0,5338572,2024-07-03 21:06:46.406133
13178,21674085.0,5338573,2024-07-03 21:06:46.439500
13179,21675087.0,5338574,2024-07-03 21:06:46.472900
13180,21676088.0,5338575,2024-07-03 21:06:46.506267
13181,21677089.0,5338576,2024-07-03 21:06:46.539633
13182,21678091.0,5338577,2024-07-03 21:06:46.573033
13183,21679092.0,5338578,2024-07-03 21:06:46.606400
13184,21680094.0,5338579,2024-07-03 21:06:46.639800
13185,21681095.0,5338580,2024-07-03 21:06:46.673167
13186,21682096.0,5338581,2024-07-03 21:06:46.706533
13187,21683098.0,5338582,2024-07-03 21:06:46.739933
13188,21684099.0,5338583,2024-07-03 21:06:46.773300
13189,21685101.0,5338584,2024-07-03 21:06:46.806700
13190,21686102.0,5338585,2024-07-03 21:06:46.840067
13191,21687104.0,5338586,2024-07-03 21:06:46.873467
13192,21688105.0,5338587,2024-07-03 21:06:46.906833
13193,21689106.0,5338588,2024-07-03 21:06:46.940200
13194,21690108.0,5338589,2024-07-03 21:06:46.973600
13195,21691109.0,5338590,2024-07-03 21:06:47.006967
13196,21692111.0,5338591,2024-07-03 21:06:47.040367
13197,21693112.0,5338592,2024-07-03 21:06:47.073733
13198,21694113.0,5338593,2024-07-03 21:06:47.107100
13199,21695115.0,5338594,2024-07-03 21:06:47.140500
13200,21696116.0,5338595,2024-07-03 21:06:47.173867
13201,21697118.0,5338596,2024-07-03 21:06:47.207267
13202,21698119.0,5338597,2024-07-03 21:06:47.240633
13203,21699120.0,5338598,2024-07-03 21:06:47.274000
13204,21700122.0,5338599,2024-07-03 21:06:47.307400
13205,21701124.0,5338600,2024-07-03 21:06:47.340800
13206,21702125.0,5338601,2024-07-03 21:06:47.374167
13207,21703126.0,5338602,2024-07-03 21:06:47.407533
13208,21704128.0,5338603,2024-07-03 21:06:47.440933
13209,21705129.0,5338604,2024-07-03 21:06:47.474300
13210,21706131.0,5338605,2024-07-03 21:06:47.507700
13211,21707132.0,5338606,2024-07-03 21:06:47.541067
13212,21708133.0,5338607,2024-07-03 21:06:47.574433
13213,21709135.0,5338608,2024-07-03 21:06:47.607833
13214,21710136.0,5338609,2024-07-03 21:06:47.641200
13215,21711138.0,5338610,2024-07-03 21:06:47.674600
13216,21712139.0,5338611,2024-07-03 21:06:47.707967
13217,21713140.0,5338612,2024-07-03 21:06:47.741333
13218,21714142.0,5338613,2024-07-03 21:06:47.774733
13219,21715143.0,5338614,2024-07-03 21:06:47.808100
13220,21716145.0,5338615,2024-07-03 21:06:47.841500
13221,21717146.0,5338616,2024-07-03 21:06:47.874867
13222,21718148.0,5338617,2024-07-03 21:06:47.908267
13223,21719149.0,5338618,2024-07-03 21:06:47.941633
13224,21720150.0,5338619,2024-07-03 21:06:47.975000
13225,21721152.0,5338620,2024-07-03 21:06:48.008400
13226,21722153.0,5338621,2024-07-03 21:06:48.041767
13227,21723155.0,5338622,2024-07-03 21:06:48.075167
13228,21724156.0,5338623,2024-07-03 21:06:48.108533
13229,21725158.0,5338624,2024-07-03 21:06:48.141933
13230,21726159.0,5338625,2024-07-03 21:06:48.175300
13231,21727161.0,5338626,2024-07-03 21:06:48.208700
13232,21728162.0,5338627,2024-07-03 21:06:48.242067
13233,21729163.0,5338628,2024-07-03 21:06:48.275433
13234,21730165.0,5338629,2024-07-03 21:06:48.308833
13235,21731166.0,5338630,2024-07-03 21:06:48.342200
13236,21732168.0,5338631,2024-07-03 21:06:48.375600
13237,21733169.0,5338632,2024-07-03 21:06:48.408967
13238,21734170.0,5338633,2024-07-03 21:06:48.442333
13239,21735172.0,5338634,2024-07-03 21:06:48.475733
13240,21736173.0,5338635,2024-07-03 21:06:48.509100
13241,21737175.0,5338636,2024-07-03 21:06:48.542500
13242,21738176.0,5338637,2024-07-03 21:06:48.575867
13243,21739178.0,5338638,2024-07-03 21:06:48.609267
13244,21740179.0,5338639,2024-07-03 21:06:48.642633
13245,21741180.0,5338640,2024-07-03 21:06:48.676000
13246,21742182.0,5338641,2024-07-03 21:06:48.709400
13247,21743183.0,5338642,2024-07-03 21:06:48.742767
13248,21744185.0,5338643,2024-07-03 21:06:48.776167
13249,21745186.0,5338644,2024-07-03 21:06:48.809533
13250,21746188.0,5338645,2024-07-03 21:06:48.842933
13251,21747189.0,5338646,2024-07-03 21:06:48.876300
13252,21748190.0,5338647,2024-07-03 21:06:48.909667
13253,21749192.0,5338648,2024-07-03 21:06:48.943067
13254,21750193.0,5338649,2024-07-03 21:06:48.976433
13255,21751195.0,5338650,2024-07-03 21:06:49.009833
13256,21752196.0,5338651,2024-07-03 21:06:49.043200
13257,21753197.0,5338652,2024-07-03 21:06:49.076567
13258,21754199.0,5338653,2024-07-03 21:06:49.109967
13259,21755200.0,5338654,2024-07-03 21:06:49.143333
13260,21756202.0,5338655,2024-07-03 21:06:49.176733
13261,21757203.0,5338656,2024-07-03 21:06:49.210100
13262,21758205.0,5338657,2024-07-03 21:06:49.243500
13263,21759206.0,5338658,2024-07-03 21:06:49.276867
13264,21760207.0,5338659,2024-07-03 21:06:49.310233
13265,21761208.0,5338660,2024-07-03 21:06:49.343600
13266,21762210.0,5338661,2024-07-03 21:06:49.377000
13267,21763211.0,5338662,2024-07-03 21:06:49.410367
13268,21764213.0,5338663,2024-07-03 21:06:49.443767
13269,21765214.0,5338664,2024-07-03 21:06:49.477133
13270,21766215.0,5338665,2024-07-03 21:06:49.510500
13271,21767217.0,5338666,2024-07-03 21:06:49.543900
13272,21768218.0,5338667,2024-07-03 21:06:49.577267
13273,21769220.0,5338668,2024-07-03 21:06:49.610667
13274,21770221.0,5338669,2024-07-03 21:06:49.644033
13275,21771222.0,5338670,2024-07-03 21:06:49.677400
13276,21772224.0,5338671,2024-07-03 21:06:49.710800
13277,21773225.0,5338672,2024-07-03 21:06:49.744167
13278,21774227.0,5338673,2024-07-03 21:06:49.777567
13279,21775228.0,5338674,2024-07-03 21:06:49.810933
13280,21776230.0,5338675,2024-07-03 21:06:49.844333
13281,21777231.0,5338676,2024-07-03 21:06:49.877700
13282,21778233.0,5338677,2024-07-03 21:06:49.911100
13283,21779233.0,5338678,2024-07-03 21:06:49.944433
13284,21780235.0,5338679,2024-07-03 21:06:49.977833
13285,21781236.0,5338680,2024-07-03 21:06:50.011200
13286,21782238.0,5338681,2024-07-03 21:06:50.044600
13287,21783239.0,5338682,2024-07-03 21:06:50.077967
13288,21784241.0,5338683,2024-07-03 21:06:50.111367
13289,21785242.0,5338684,2024-07-03 21:06:50.144733
13290,21786243.0,5338685,2024-07-03 21:06:50.178100
13291,21787245.0,5338686,2024-07-03 21:06:50.211500
13292,21788246.0,5338687,2024-07-03 21:06:50.244867
13293,21789248.0,5338688,2024-07-03 21:06:50.278267
13294,21790249.0,5338689,2024-07-03 21:06:50.311633
13295,21791251.0,5338690,2024-07-03 21:06:50.345033
13296,21792252.0,5338691,2024-07-03 21:06:50.378400
13297,21793253.0,5338692,2024-07-03 21:06:50.411767
13298,21794255.0,5338693,2024-07-03 21:06:50.445167
13299,21795256.0,5338694,2024-07-03 21:06:50.478533
13300,21796257.0,5338695,2024-07-03 21:06:50.511900
13301,21797259.0,5338696,2024-07-03 21:06:50.545300
13302,21798260.0,5338697,2024-07-03 21:06:50.578667
13303,21799262.0,5338698,2024-07-03 21:06:50.612067
13304,21800263.0,5338699,2024-07-03 21:06:50.645433
13305,21801264.0,5338700,2024-07-03 21:06:50.678800
13306,21802266.0,5338701,2024-07-03 21:06:50.712200
13307,21803267.0,5338702,2024-07-03 21:06:50.745567
13308,21804269.0,5338703,2024-07-03 21:06:50.778967
13309,21805270.0,5338704,2024-07-03 21:06:50.812333
13310,21806272.0,5338705,2024-07-03 21:06:50.845733
13311,21807273.0,5338706,2024-07-03 21:06:50.879100
13312,21808274.0,5338707,2024-07-03 21:06:50.912467
13313,21809276.0,5338708,2024-07-03 21:06:50.945867
13314,21810277.0,5338709,2024-07-03 21:06:50.979233
13315,21811278.0,5338710,2024-07-03 21:06:51.012600
13316,21812280.0,5338711,2024-07-03 21:06:51.046000
13317,21813281.0,5338712,2024-07-03 21:06:51.079367
13318,21814283.0,5338713,2024-07-03 21:06:51.112767
13319,21815284.0,5338714,2024-07-03 21:06:51.146133
13320,21816285.0,5338715,2024-07-03 21:06:51.179500
13321,21817287.0,5338716,2024-07-03 21:06:51.212900
13322,21818288.0,5338717,2024-07-03 21:06:51.246267
13323,21819290.0,5338718,2024-07-03 21:06:51.279667
13324,21820291.0,5338719,2024-07-03 21:06:51.313033
13325,21821292.0,5338720,2024-07-03 21:06:51.346400
13326,21822293.0,5338721,2024-07-03 21:06:51.379767
13327,21823295.0,5338722,2024-07-03 21:06:51.413167
13328,21824296.0,5338723,2024-07-03 21:06:51.446533
13329,21825298.0,5338724,2024-07-03 21:06:51.479933
13330,21826299.0,5338725,2024-07-03 21:06:51.513300
13331,21827300.0,5338726,2024-07-03 21:06:51.546667
13332,21828302.0,5338727,2024-07-03 21:06:51.580067
13333,21829303.0,5338728,2024-07-03 21:06:51.613433
13334,21830305.0,5338729,2024-07-03 21:06:51.646833
13335,21831306.0,5338730,2024-07-03 21:06:51.680200
13336,21832308.0,5338731,2024-07-03 21:06:51.713600
13337,21833309.0,5338732,2024-07-03 21:06:51.746967
13338,21834310.0,5338733,2024-07-03 21:06:51.780333
13339,21835312.0,5338734,2024-07-03 21:06:51.813733
13340,21836313.0,5338735,2024-07-03 21:06:51.847100
13341,21837315.0,5338736,2024-07-03 21:06:51.880500
13342,21838316.0,5338737,2024-07-03 21:06:51.913867
13343,21839317.0,5338738,2024-07-03 21:06:51.947233
13344,21840319.0,5338739,2024-07-03 21:06:51.980633
13345,21841320.0,5338740,2024-07-03 21:06:52.014000
13346,21842322.0,5338741,2024-07-03 21:06:52.047400
13347,21843323.0,5338742,2024-07-03 21:06:52.080767
13348,21844324.0,5338743,2024-07-03 21:06:52.114133
13349,21845326.0,5338744,2024-07-03 21:06:52.147533
13350,21846327.0,5338745,2024-07-03 21:06:52.180900
13351,21847329.0,5338746,2024-07-03 21:06:52.214300
13352,21848330.0,5338747,2024-07-03 21:06:52.247667
13353,21849332.0,5338748,2024-07-03 21:06:52.281067
13354,21850333.0,5338749,2024-07-03 21:06:52.314433
13355,21851335.0,5338750,2024-07-03 21:06:52.347833
13356,21852336.0,5338751,2024-07-03 21:06:52.381200
13357,21853338.0,5338752,2024-07-03 21:06:52.414600
13358,21854339.0,5338753,2024-07-03 21:06:52.447967
13359,21855340.0,5338754,2024-07-03 21:06:52.481333
13360,21856342.0,5338755,2024-07-03 21:06:52.514733
13361,21857343.0,5338756,2024-07-03 21:06:52.548100
13362,21858345.0,5338757,2024-07-03 21:06:52.581500
13363,21859346.0,5338758,2024-07-03 21:06:52.614867
13364,21860347.0,5338759,2024-07-03 21:06:52.648233
13365,21861349.0,5338760,2024-07-03 21:06:52.681633
13366,21862350.0,5338761,2024-07-03 21:06:52.715000
13367,21863352.0,5338762,2024-07-03 21:06:52.748400
13368,21864353.0,5338763,2024-07-03 21:06:52.781767
13369,21865355.0,5338764,2024-07-03 21:06:52.815167
13370,21866356.0,5338765,2024-07-03 21:06:52.848533
13371,21867358.0,5338766,2024-07-03 21:06:52.881933
13372,21868359.0,5338767,2024-07-03 21:06:52.915300
13373,21869361.0,5338768,2024-07-03 21:06:52.948700
13374,21870362.0,5338769,2024-07-03 21:06:52.982067
13375,21871363.0,5338770,2024-07-03 21:06:53.015433
13376,21872365.0,5338771,2024-07-03 21:06:53.048833
13377,21873366.0,5338772,2024-07-03 21:06:53.082200
13378,21874368.0,5338773,2024-07-03 21:06:53.115600
13379,21875369.0,5338774,2024-07-03 21:06:53.148967
13380,21876370.0,5338775,2024-07-03 21:06:53.182333
13381,21877371.0,5338776,2024-07-03 21:06:53.215700
13382,21878373.0,5338777,2024-07-03 21:06:53.249100
13383,21879374.0,5338778,2024-07-03 21:06:53.282467
13384,21880376.0,5338779,2024-07-03 21:06:53.315867
13385,21881377.0,5338780,2024-07-03 21:06:53.349233
13386,21882378.0,5338781,2024-07-03 21:06:53.382600
13387,21883379.0,5338782,2024-07-03 21:06:53.415967
13388,21884381.0,5338783,2024-07-03 21:06:53.449367
13389,21885382.0,5338784,2024-07-03 21:06:53.482733
13390,21886384.0,5338785,2024-07-03 21:06:53.516133
13391,21887385.0,5338786,2024-07-03 21:06:53.549500
13392,21888387.0,5338787,2024-07-03 21:06:53.582900
13393,21889388.0,5338788,2024-07-03 21:06:53.616267
13394,21890390.0,5338789,2024-07-03 21:06:53.649667
13395,21891391.0,5338790,2024-07-03 21:06:53.683033
13396,21892392.0,5338791,2024-07-03 21:06:53.716400
13397,21893393.0,5338792,2024-07-03 21:06:53.749767
13398,21894395.0,5338793,2024-07-03 21:06:53.783167
13399,21895396.0,5338794,2024-07-03 21:06:53.816533
13400,21896398.0,5338795,2024-07-03 21:06:53.849933
13401,21897399.0,5338796,2024-07-03 21:06:53.883300
13402,21898401.0,5338797,2024-07-03 21:06:53.916700
13403,21899402.0,5338798,2024-07-03 21:06:53.950067
13404,21900403.0,5338799,2024-07-03 21:06:53.983433
13405,21901404.0,5338800,2024-07-03 21:06:54.016800
13406,21902406.0,5338801,2024-07-03 21:06:54.050200
13407,21903407.0,5338802,2024-07-03 21:06:54.083567
13408,21904409.0,5338803,2024-07-03 21:06:54.116967
13409,21905410.0,5338804,2024-07-03 21:06:54.150333
13410,21906412.0,5338805,2024-07-03 21:06:54.183733
13411,21907413.0,5338806,2024-07-03 21:06:54.217100
13412,21908415.0,5338807,2024-07-03 21:06:54.250500
13413,21909416.0,5338808,2024-07-03 21:06:54.283867
13414,21910417.0,5338809,2024-07-03 21:06:54.317233
13415,21911419.0,5338810,2024-07-03 21:06:54.350633
13416,21912420.0,5338811,2024-07-03 21:06:54.384000
13417,21913422.0,5338812,2024-07-03 21:06:54.417400
13418,21914423.0,5338813,2024-07-03 21:06:54.450767
13419,21915424.0,5338814,2024-07-03 21:06:54.484133
13420,21916426.0,5338815,2024-07-03 21:06:54.517533
13421,21917427.0,5338816,2024-07-03 21:06:54.550900
13422,21918429.0,5338817,2024-07-03 21:06:54.584300
13423,21919430.0,5338818,2024-07-03 21:06:54.617667
13424,21920432.0,5338819,2024-07-03 21:06:54.651067
13425,21921433.0,5338820,2024-07-03 21:06:54.684433
13426,21922435.0,5338821,2024-07-03 21:06:54.717833
13427,21923436.0,5338822,2024-07-03 21:06:54.751200
13428,21924438.0,5338823,2024-07-03 21:06:54.784600
13429,21925439.0,5338824,2024-07-03 21:06:54.817967
13430,21926440.0,5338825,2024-07-03 21:06:54.851333
13431,21927442.0,5338826,2024-07-03 21:06:54.884733
13432,21928443.0,5338827,2024-07-03 21:06:54.918100
13433,21929445.0,5338828,2024-07-03 21:06:54.951500
13434,21930446.0,5338829,2024-07-03 21:06:54.984867
13435,21931447.0,5338830,2024-07-03 21:06:55.018233
13436,21932449.0,5338831,2024-07-03 21:06:55.051633
13437,21933450.0,5338832,2024-07-03 21:06:55.085000
13438,21934452.0,5338833,2024-07-03 21:06:55.118400
13439,21935453.0,5338834,2024-07-03 21:06:55.151767
13440,21936455.0,5338835,2024-07-03 21:06:55.185167
13441,21937456.0,5338836,2024-07-03 21:06:55.218533
13442,21938458.0,5338837,2024-07-03 21:06:55.251933
13443,21939459.0,5338838,2024-07-03 21:06:55.285300
13444,21940461.0,5338839,2024-07-03 21:06:55.318700
13445,21941462.0,5338840,2024-07-03 21:06:55.352067
13446,21942463.0,5338841,2024-07-03 21:06:55.385433
13447,21943465.0,5338842,2024-07-03 21:06:55.418833
13448,21944466.0,5338843,2024-07-03 21:06:55.452200
13449,21945468.0,5338844,2024-07-03 21:06:55.485600
13450,21946469.0,5338845,2024-07-03 21:06:55.518967
13451,21947470.0,5338846,2024-07-03 21:06:55.552333
13452,21948472.0,5338847,2024-07-03 21:06:55.585733
13453,21949473.0,5338848,2024-07-03 21:06:55.619100
13454,21950475.0,5338849,2024-07-03 21:06:55.652500
13455,21951476.0,5338850,2024-07-03 21:06:55.685867
13456,21952478.0,5338851,2024-07-03 21:06:55.719267
13457,21953479.0,5338852,2024-07-03 21:06:55.752633
13458,21954481.0,5338853,2024-07-03 21:06:55.786033
13459,21955482.0,5338854,2024-07-03 21:06:55.819400
13460,21956483.0,5338855,2024-07-03 21:06:55.852767
13461,21957485.0,5338856,2024-07-03 21:06:55.886167
13462,21958486.0,5338857,2024-07-03 21:06:55.919533
13463,21959488.0,5338858,2024-07-03 21:06:55.952933
13464,21960489.0,5338859,2024-07-03 21:06:55.986300
13465,21961490.0,5338860,2024-07-03 21:06:56.019667
13466,21962492.0,5338861,2024-07-03 21:06:56.053067
13467,21963493.0,5338862,2024-07-03 21:06:56.086433
13468,21964495.0,5338863,2024-07-03 21:06:56.119833
13469,21965496.0,5338864,2024-07-03 21:06:56.153200
13470,21966497.0,5338865,2024-07-03 21:06:56.186567
13471,21967498.0,5338866,2024-07-03 21:06:56.219933
13472,21968500.0,5338867,2024-07-03 21:06:56.253333
13473,21969501.0,5338868,2024-07-03 21:06:56.286700
13474,21970502.0,5338869,2024-07-03 21:06:56.320067
13475,21971504.0,5338870,2024-07-03 21:06:56.353467
13476,21972505.0,5338871,2024-07-03 21:06:56.386833
13477,21973507.0,5338872,2024-07-03 21:06:56.420233
13478,21974508.0,5338873,2024-07-03 21:06:56.453600
13479,21975510.0,5338874,2024-07-03 21:06:56.487000
13480,21976511.0,5338875,2024-07-03 21:06:56.520367
13481,21977513.0,5338876,2024-07-03 21:06:56.553767
13482,21978514.0,5338877,2024-07-03 21:06:56.587133
13483,21979516.0,5338878,2024-07-03 21:06:56.620533
13484,21980517.0,5338879,2024-07-03 21:06:56.653900
13485,21981519.0,5338880,2024-07-03 21:06:56.687300
13486,21982520.0,5338881,2024-07-03 21:06:56.720667
13487,21983522.0,5338882,2024-07-03 21:06:56.754067
13488,21984523.0,5338883,2024-07-03 21:06:56.787433
13489,21985524.0,5338884,2024-07-03 21:06:56.820800
13490,21986526.0,5338885,2024-07-03 21:06:56.854200
13491,21987527.0,5338886,2024-07-03 21:06:56.887567
13492,21988529.0,5338887,2024-07-03 21:06:56.920967
13493,21989530.0,5338888,2024-07-03 21:06:56.954333
13494,21990531.0,5338889,2024-07-03 21:06:56.987700
13495,21991533.0,5338890,2024-07-03 21:06:57.021100
13496,21992534.0,5338891,2024-07-03 21:06:57.054467
13497,21993536.0,5338892,2024-07-03 21:06:57.087867
13498,21994537.0,5338893,2024-07-03 21:06:57.121233
13499,21995539.0,5338894,2024-07-03 21:06:57.154633
13500,21996540.0,5338895,2024-07-03 21:06:57.188000
13501,21997541.0,5338896,2024-07-03 21:06:57.221367
13502,21998543.0,5338897,2024-07-03 21:06:57.254767
13503,21999544.0,5338898,2024-07-03 21:06:57.288133
13504,22000546.0,5338899,2024-07-03 21:06:57.321533
13505,22001547.0,5338900,2024-07-03 21:06:57.354900
13506,22002548.0,5338901,2024-07-03 21:06:57.388267
13507,22003550.0,5338902,2024-07-03 21:06:57.421667
13508,22004551.0,5338903,2024-07-03 21:06:57.455033
13509,22005553.0,5338904,2024-07-03 21:06:57.488433
13510,22006554.0,5338905,2024-07-03 21:06:57.521800
13511,22007556.0,5338906,2024-07-03 21:06:57.555200
13512,22008557.0,5338907,2024-07-03 21:06:57.588567
13513,22009559.0,5338908,2024-07-03 21:06:57.621967
13514,22010560.0,5338909,2024-07-03 21:06:57.655333
13515,22011561.0,5338910,2024-07-03 21:06:57.688700
